"","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"KING",1.08697270216357,1.14416201100005,1.19731934374417,1.25401357144286,1.31724795958401,1.37104872166662,1.42526720585625,1.48581201785364,1.55059737425824,1.6761671833287,1.72243733695215,1.89175479755087,1.95511223277158,2.06579100012025,2.15634831084416,2.28139310161482,2.38676048554679,2.48981495303763,2.49395371611037,2.43267152153014,2.32639502683414,2.40246560145571,2.53148816707823,2.51775361122628,2.57049005701933,2.64530109705764,2.6169426492318,2.77663371389261,2.78272551461116,2.94243254376032,2.91880109572461,2.86166000012114,3.03329319213813,2.95546169917225,3.11898387888017,3.24480442247416,3.11598392816852,3.1819876848907,3.24624917855578,3.39204757053409,3.42507782891894,3.36654262930453,3.43961574931181,3.41895570760187,3.43047792236246,3.43900924969321,3.37631523774018,3.36526395398669,3.29453914407357,3.2266802857036,3.21840895404646
"KIRB",6.10855662385965,6.16393353337482,6.21767908043445,6.27187141723758,6.32902001673849,6.3742675825269,6.42980519176908,6.49990572514806,6.56706165872286,6.68704491505645,6.73808790043207,6.91554515829879,6.98135501948018,7.09190830897515,7.1792919579855,7.29867155438638,7.40252712631244,7.5075928939551,7.50746857597295,7.44230288919136,7.33790198405026,7.41554689013732,7.54603926566904,7.53610837027156,7.59049875424965,7.67069265839204,7.64801387437393,7.80632918996647,7.81714431480126,7.98342952467345,7.95917715732346,7.90569240471114,8.07710799559053,8.00363782867416,8.16614223808587,8.29070102953452,8.16933767652086,8.23654702112016,8.29881487689652,8.44967645852584,8.48575878554069,8.48513209984077,8.5651066290581,8.54544345715065,8.55919869990518,8.56735524960755,8.50289175126013,8.49669460031158,8.42499576658553,8.36098949587552,8.36455237432065
"KIRT",7.55742463601464,7.61023197172829,7.66322978241276,7.71929434924456,7.77007746655865,7.82193187230049,7.87542651588556,7.93643016217129,7.99913222965046,8.11768498418566,8.16491103596643,8.33183014461346,8.39329686407033,8.5046156708057,8.59172944996952,8.71154357381606,8.82369431467949,8.91423224536713,8.91743873878768,8.85111388816245,8.73914320171126,8.81146139305547,8.9426164448645,8.93224271450234,8.98351712279155,9.06385537074554,9.04055244000867,9.20129612045183,9.20773059073144,9.36861011843915,9.34341488333485,9.29119927909799,9.47365897463328,9.39550717008747,9.56284828641234,9.69313125251775,9.57042367950758,9.58068076108809,9.58103048355091,9.66245395723604,9.6401929284786,9.57781290950036,9.64828573234398,9.63109974858128,9.64450045957174,9.65125310816089,9.59032322655757,9.58211104116841,9.50907422343728,9.449123561856,9.44881500687566
"KUNO",2.99855894934228,3.05221149855189,3.10918818061194,3.1607632024145,3.21169306235176,3.26481461799732,3.32283553698502,3.38935062416069,3.45428399582728,3.57368972424582,3.62007442523184,3.78665128813137,3.85130755890034,3.96541464849646,4.04681031742655,4.17366937006759,4.28202412729515,4.3832281447515,4.38342934727944,4.31556821239715,4.20908239793617,4.28565507692568,4.41052303411658,4.39823930480391,4.45645721122994,4.5374145357605,4.51660686561641,4.67546035010023,4.67859844937601,4.84059292459894,4.81230119297235,4.75746858548536,4.93631319201388,4.85470948962957,5.01590135135211,5.14181107594,5.01980842541666,5.08164210848925,5.14495627388454,5.29065194478017,5.32179681042905,5.3230304154172,5.45984179565171,5.43543736149745,5.45150473047234,5.46029262378848,5.39545917191979,5.38896141971668,5.31705085905059,5.25451945068318,5.25384870806796
"KUZI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96839083038456,2.03117354046065,2.08084091264331,2.12407605206506,2.0686888855857,1.94433055854732,1.77962515894453,1.80212635383638,1.87501000572284,1.80034544547657,1.79434821849359,1.82027157193996,1.74073308457337,1.84260590897075,1.79450373163437,1.89748112120129,1.81497386028592,1.69958608305607,1.82000878858473,1.68353013103382,1.7863549811194,1.85583846211548,1.68043463955734,1.6933836386976,1.69725738818945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAGO",6.55724661390059,6.61939663289139,6.67854192941763,6.73400802606636,6.79693435884477,6.84870113047787,6.89800460086987,6.9648903336509,7.03185222150058,7.15468146382206,7.2051895689358,7.3816343564567,7.45102390555276,7.55360941076869,7.6263080657181,7.73389242628118,7.82358029022348,7.91066369863998,7.897399608054,7.81643452776915,7.69407273756799,7.75784248821022,7.87290482179042,7.8438020692949,7.87690626581644,7.93900287073751,7.89207237617933,8.03286811240738,8.02342480457182,8.17018439283246,8.13269574715603,8.06599195633862,8.22974290478103,8.13647721483658,8.28771993139017,8.40401331133932,8.26926938719939,8.31868961753008,8.3637827719917,8.50013415401271,8.51979675546956,8.50220240507028,8.62515740456669,8.60713463657843,8.62138064007574,8.63210935069581,8.57416283095527,8.5705133048069,8.5045277769129,8.4435713396565,8.44706840537112
"LAKT",1.17356224973216,1.23138961791795,1.28774674720288,1.33734259135062,1.38908813132715,1.44042038535728,1.49485960152097,1.55878770607045,1.62643788803516,1.74810921430714,1.80397529955836,1.97452895399238,2.03865397508743,2.14284087571497,2.22815956436014,2.3516272130092,2.45494124517805,2.55541074805324,2.55624617711866,2.48531745160132,2.37588105224953,2.45476538476961,2.58649763882607,2.57300372319091,2.62329125262566,2.70580295927169,2.67817391813135,2.84276031628558,2.84432536924417,3.01019738470006,2.98080888333221,2.92779412933654,3.10294943090782,3.02560740487266,3.18633243647422,3.3151823664602,3.198995865156,3.26447437682918,3.32759914312893,3.47080547896849,3.50764682951413,3.5048654314253,3.63800823958183,3.62224763461743,3.63554878746262,3.6407530358708,3.58052415667113,3.57121874466731,3.49669096582259,3.43394948908376,3.43278951281062
"LAUF",6.09842655131789,6.15018566706592,6.20160424783512,6.25359301000171,6.31009423191105,6.36287232432641,6.41536441811755,6.47783687904776,6.54251463311702,6.66786579296703,6.71506136450923,6.88945369970447,6.95451126654623,7.06999393191736,7.10723074564577,7.16939363765557,7.2245070689272,7.27363422172723,7.22245775021177,7.09636352434295,6.93650310546773,6.95812214392865,7.03418630943175,6.96816988313607,6.9645280661635,6.98478791388387,6.91279111166559,7.01646846918795,6.96898689443011,7.07584184980126,7.00080989512622,6.88911834144801,7.01305230076602,6.876561247814,6.98303663125894,7.05440646191541,6.87690657563178,6.88288115629377,6.886237771262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAVO",3.71243196550221,3.75598511428207,3.79939595640434,3.85063759091939,3.89160444948306,3.93926261928672,3.98233432005594,4.04754183794759,4.10738233427787,4.22535002788991,4.26829442092174,4.4341281637887,4.49069335079593,4.59532566661368,4.67169745056902,4.79327329130653,4.88698371008642,4.85690556452379,4.74074474563311,4.55543729544789,4.32651320467089,4.26938999440003,4.26834004265146,4.12952434713296,4.05396213611151,4.01029700432219,3.86240506012942,3.89353855986461,3.77901436533355,3.81417996613074,3.66476922981326,3.48556089850215,3.53433899335682,3.32856296559873,3.37257538298098,3.37715372623656,3.1323385038651,3.07258660669733,3.01497085652262,3.03716094861147,2.95243861556836,2.82238368665794,2.834588483242,2.80475324681899,2.81111608588775,2.8185913973916,2.75215488613433,2.74117214576829,2.66326990045952,2.59251608062953,2.58580287184892
"LEWI",5.26701403162964,5.3192408468332,5.37547206029512,5.42835310500619,5.48109530787473,5.53425965258001,5.58819169189106,5.65270510168778,5.7144069182834,5.83090166165532,5.8847626288709,6.05633517395888,6.11729872010347,6.22791285093591,6.31731459246432,6.44036229327661,6.54935876702694,6.6530706843862,6.65359577402544,6.57822178153481,6.47143933813647,6.54103144779141,6.67239292375948,6.65887494593997,6.70933487930853,6.7891820617753,6.76711086848579,6.9249236370304,6.92856028121317,7.08904250877945,7.06237551695459,7.00660733527222,7.18197372685599,7.10944426724524,7.27357075049591,7.40119528804176,7.27989918167341,7.34631076474864,7.40519056261626,7.54837981799072,7.52011527478993,7.4547611994519,7.53695619543487,7.51480688886082,7.53292427510072,7.54002484008966,7.47165008063794,7.47057823328681,7.40620978882265,7.3415179780308,7.33874137403917
"LION",8.8295861113922,8.88096352057869,8.93355238126036,8.98245543404438,9.03748552967712,9.08457904500044,9.13524461101748,9.18944497306215,9.24959545178694,9.37161811616098,9.42090753906384,9.51633185082778,9.48098955672752,9.48815599596756,9.47569624293443,9.49917669260064,9.50070188171349,9.49658910382319,9.39669981963836,9.2314776494002,9.02595651399441,9.00217824048111,9.03317727012162,8.92223096535929,8.87113530468609,8.96632798918015,9.08937225024982,9.13050347194964,9.02151052009944,9.07269843198153,8.93565430734946,8.76261158357356,8.82635594327901,8.62758890111589,8.67447445627201,8.6886403615642,8.45445724883056,8.40102468578343,8.3447096676595,8.20893921819078,8.22942446572122,8.17321555249308,8.23988778432623,8.21835120088911,8.22038085625758,8.21778979852576,8.14917097592521,8.13758574286586,8.06164835513487,7.9948475462987,7.99458201795969
"LITC",5.90109049928532,5.94341574108907,5.9798415799758,6.0183058201043,6.05474226109399,6.09232266638766,6.13514894172156,6.18043443410263,6.23056804542958,6.33654199489103,6.47367012843853,6.52442404869787,6.46426435591286,6.45250155285986,6.3102278925987,6.3722112766087,6.35543373266571,6.0709865972463,6.27451841055827,6.40251561197104,6.10729436982344,6.20633217127375,6.20682510329543,6.1815479321237,6.05201747186961,6.01535065549611,5.84649993084563,5.8996223354434,5.82074848785939,5.77390907307004,5.60920373118138,5.1132525166242,4.95630391674132,3.95376295910566,3.49287886444413,2.70570397616638,1.3989146185076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LLAN",9.08073297331544,9.13033549863035,9.18282951316164,9.23947726542012,9.28556753882586,9.33362329092351,9.38138426735725,9.44659520532307,9.51277468005015,9.58813478842268,8.9037367273843,9.16192292574143,8.94843251009545,8.85005067336363,8.99255265897431,8.85173254644775,9.05289529398788,9.0608753738046,9.17371856065991,8.93727010159,8.82857550643116,8.89179595981783,8.83668152647986,8.73581286221561,8.70158656742139,8.81988786966068,8.7783280669007,8.63860798672802,8.86001678367461,8.60432825427771,8.54719995343902,8.4166847775484,8.26473152344566,8.02705868111052,7.8954262147139,7.91502973418064,7.6908334993809,7.65099280992361,7.60768659941708,7.65321887220385,7.93074901219421,7.9275482444786,8.0518467694646,8.08400148393498,8.08863959512272,8.09543404374475,8.0250692940638,8.00753630427658,7.92989012158813,7.85571086235004,7.85095708051308
"LONG",8.04460303163327,8.09702915974105,8.15394570789641,8.21194259641056,8.26629746087146,8.31897601709619,8.36915830473353,8.42804110301764,8.49182417001918,8.6115574402517,8.65714085361694,8.8272962366735,8.81656005250703,8.85114947133132,8.86256565474432,8.91876108826935,8.95824576930744,8.99227956873342,8.92557647126493,8.79203886207475,8.61500911862614,8.62020166097898,8.6835754470579,8.59574158550747,8.57628679324794,8.58461166366289,8.48866975954287,8.57627725884021,8.51004487915961,8.60346810614006,8.50708083089383,8.38108227377346,8.48375160111353,8.3407620150934,8.43162265103522,8.49240539798514,8.29393753180842,8.28252170711544,8.27503882380476,8.35289665718262,8.3147691022014,8.24517321831497,8.31980731202783,8.29496205471852,8.30493878959629,8.3072250979008,8.2420930139366,8.23477687630476,8.16096134212071,8.09435755656991,8.09217895241403
"LOVI",10.1506833542507,10.1897576754877,10.2410051150134,10.2847965753211,10.3327969775889,10.375191167982,10.4217185004415,10.4750648858548,10.5341302876697,10.6480731604408,10.6879145489062,10.8470924130986,10.9043715873303,11.0061628804191,10.9234336960408,10.8750233550299,10.8077252276839,10.7332956854515,10.5600615295476,10.320968405682,10.0400450567951,9.94303482007706,9.90424012256424,9.71935040909792,9.60009752043726,9.50368484396956,9.30209232958337,9.27979584501881,9.11579424942573,9.10125544048553,8.89964208459807,8.67147729666593,8.67201944821034,8.41690656065495,8.40876016127869,8.35650449575648,8.06076855895323,7.96089683467811,7.85090050757684,7.82467131064481,7.79850066358175,7.73015285981105,7.79805899732203,7.76396286216473,7.76273217020007,7.76336928471902,7.6968067039695,7.67790484811087,7.59451013872143,7.52189831807802,7.50726426645461
"LOWT",6.24004820263635,6.29337793698819,6.34958834260339,6.40187866609078,6.46115753739014,6.51244387278603,6.56425297822834,6.62507103712026,6.69117874895092,6.81849663280086,6.86206889951505,7.03364772022479,7.09919759779808,7.20777790201039,7.30239047717395,7.42397129996057,7.53497716400076,7.63377696383716,7.63599776755203,7.5674995914976,7.46013913794296,7.5342275893736,7.66782850936658,7.65687042132834,7.71081955009028,7.79328577723391,7.76995636383271,7.93265711173937,7.94510836805084,8.10729327706793,8.08541981473333,8.03708347483323,8.21023522700671,8.13185590817062,8.28945488370065,8.41763772806376,8.2924916822124,8.36222571763617,8.42422080184132,8.51806027895515,8.49795776291823,8.4402934712981,8.52889033558658,8.50868045952618,8.52171670096612,8.52729296738676,8.46526288140096,8.4564922353146,8.38519795479418,8.32038645950986,8.3200858665385
"LSAY",9.05540223414279,9.11088053164716,9.16136873007297,9.21930213417175,9.27793071165685,9.32920510681397,9.38285181754923,9.44448620187315,9.51041517322182,9.63058663613195,9.67833731270646,9.85230283907984,9.917460421346,10.0286992557442,10.1175875894173,10.2397893653588,10.3473248919532,10.448566190175,10.4495205480992,10.3849381132263,10.2751416235435,10.3480575399839,10.4765706261371,10.4625818719865,10.5142582245368,10.5902925205971,10.5665838537403,10.7237968845757,10.737501848143,10.8961776544708,10.8690097855997,10.8160111906943,10.9916248387826,10.9168491156151,11.080438858033,11.2085751134965,11.0850681718514,11.1422507807965,11.2053904962963,11.3591167310684,11.3925713855466,11.3309309025663,11.4098419072241,11.389542680612,11.3996014325621,11.4099741827574,11.3429817546515,11.3335615693407,11.2561288090125,11.1899880204141,11.1931493937231
"MACK",9.32628914189103,9.38054852335719,9.43378209702132,9.48736842558832,9.54798791048137,9.60229265867408,9.65853353937201,9.72271775361483,9.79195646510464,9.91601919951371,9.96784268712177,10.1420636009023,10.2141774131658,10.3116569328984,10.387824993822,10.497813444428,10.5879964812322,10.670592375675,10.6573877420291,10.5755960697013,10.4501400231754,10.5128754301256,10.6269793970057,10.5990498257163,10.6326979938381,10.6951768397694,10.6528382146626,10.7965256158942,10.7850088336117,10.9308389743995,10.8880952000725,10.8193738153982,10.9776081080864,10.8876233089796,11.0334823425965,11.1482965888506,11.0094097269407,11.0636160824974,11.1163141664191,11.2500863411649,11.2637056784783,11.2097845231425,11.2887445353607,11.272845371271,11.2896430700704,11.2959135562347,11.2369936005744,11.2291923262975,11.1574546602806,11.0981874146681,11.1044948024763
"MADD",8.16166927318117,8.21104638008561,8.2643989729337,8.32019411196177,8.38252695878828,8.43380491571307,8.48217981094165,8.54520682978963,8.6096567953211,8.73436486252544,8.77969488389549,8.95307552595484,9.01738119408506,9.1334999842183,9.22386192011445,9.34674968243209,9.45597836750369,9.56063838633851,9.56590229154057,9.49706170117888,9.38564387410541,9.46197136278908,9.59318783350987,9.58216865481392,9.63523862744203,9.72011719331313,9.69406372955643,9.85120370819428,9.85655655603324,10.0180505549408,9.99056715074756,9.92973986874518,10.1056866982079,10.0352103820441,10.2015229299739,10.334589534551,10.215669017851,10.2820884935055,10.3462653094451,10.4914743617139,10.5299334603204,10.5294661014247,10.6053889505369,10.588241371515,10.597710737577,10.6043202829273,10.53701109156,10.5236322113775,10.4546073261465,10.3978525000091,10.3971093261214
"MADI",4.86499662432285,4.91938163451522,4.97291649035587,5.02983699514821,5.08519413488078,5.14087414375882,5.19233948710467,5.25695399415983,5.32913062551096,5.44567646461784,5.49339951056022,5.66391607024704,5.73196904781049,5.84044991402973,5.92584734380718,6.04613897212757,6.15162248590107,6.24760717595782,6.25445559280134,6.182851025745,6.0688559724778,6.14602218706703,6.2783654876707,6.26247975520095,6.31313685240147,6.38870572143525,6.36607722759022,6.52331480280289,6.53032450407109,6.69030909797238,6.66019914557969,6.59935173170887,6.77472388015306,6.69618425320099,6.86102891817401,6.99069865929339,6.86665421937869,6.92950241428216,6.9915029747535,7.13995991258472,7.10521517522248,7.03452554947842,7.09601179863967,7.06374862083384,7.05504766934711,7.04517379970427,6.96360081724225,6.94333475470107,6.87075667434177,6.80711279600713,6.80427389570119
"MAHE",7.47609482254659,7.5365323900539,7.59276058428233,7.65377334081755,7.71056723279825,7.76278317717891,7.81317273607683,7.88370788239422,7.9452614631844,8.06340116358224,8.11357064260532,8.28836684275556,8.35829464336848,8.4734818006267,8.53430654712366,8.63580531737094,8.71905651322797,8.80006802174386,8.77476342876801,8.68647546878138,8.55540385478397,8.60744069276385,8.71620168876639,8.67466895009621,8.70053022821404,8.75735274608668,8.71154208781497,8.84235765049054,8.82289819883814,8.96207324765063,8.91638935570614,8.83605178684114,8.99286075454661,8.89047894103534,9.03767055811971,9.14485582638108,9.00078092472786,9.04146386347169,9.07929926980527,9.19611191067371,9.21321769571609,9.15865947385004,9.23817789133084,9.22199149291134,9.23573291417594,9.24467600580556,9.18633562026798,9.18170673106788,9.12018019510438,9.06083920815503,9.06330455317693
"MALL",5.28142335609124,5.33795540497849,5.39430181901021,5.44865112846225,5.51079635179608,5.5671593662457,5.62130912003486,5.68780203633624,5.74842302811287,5.86860695060677,5.91887959241599,6.09214614338112,6.15806155437715,6.2717726002233,6.35655322132419,6.47659999798862,6.58147756026822,6.68999060036792,6.69215068226258,6.62590135332576,6.52687831317016,6.60481095952494,6.73389955809018,6.72101327742777,6.77043458430623,6.84972965260044,6.82013760726535,6.976816458411,6.98387274686036,7.14285763648591,7.11953725662096,7.06622155810172,7.24353667059467,7.168399562565,7.33263855966824,7.46084609314968,7.34468702922979,7.4077645431908,7.46518729532165,7.61211048919687,7.79748724405585,7.7409025034025,7.81889238871313,7.80324058955729,7.82024513363761,7.83476023602842,7.77349522327621,7.76425027554726,7.68983680932784,7.63100885941114,7.63027290643133
"MAME",2.81366200433102,2.87746421303642,2.94490619774743,2.99960271787852,3.06454394498916,3.12420927031397,3.18650164686257,3.25650149784439,3.32740763864978,3.45364861188087,3.51030623865489,3.98794575183868,4.03072290175173,4.02511548932938,4.0254573704312,4.1018060930286,4.2878933114718,4.51692992426402,4.89282439239186,4.86528667611234,4.82945041153211,4.93708224853564,5.07647574709418,4.91289381231702,4.80428611039238,4.76796503518007,4.72235109719065,5.04504235782737,5.1793629408546,5.3915302504786,5.47693755189763,5.52232003729411,5.91599931751393,6.07217118046092,6.33198730343798,6.40661890268072,6.23580686643641,6.24812697526788,6.2602577042706,6.36248403258949,6.34128351303123,6.29308315763349,6.37816496964929,6.36239340706823,6.38457355386357,6.40236129859247,6.34548754348116,6.34861155581998,6.28888173025444,6.23301630969857,6.23985678749239
"MAND",8.4464067554813,8.50791875895372,8.56368341080214,8.62038699404304,8.67639411183908,8.73128463690249,8.79087370418747,8.85447620881694,8.92414229770331,9.04163169015787,9.09095325516517,9.26537267585622,9.33153214275728,9.44922016444982,9.54164643197073,9.66423899285054,9.77338374836064,9.87326593666411,9.84002000449061,9.7419233991032,9.60212079724572,9.64887943143891,9.76983074376466,9.74383741748601,9.68362567857845,9.64972658805234,9.51136049564585,9.55587849819158,9.44978142932889,9.57851254474934,9.50762044270538,9.40840485944532,9.54171514574687,9.42706274313219,9.55368430151709,9.64366096687596,9.48225436547111,9.57498717095443,9.66171753470562,9.83424018495464,9.88881654258377,9.91128307109166,10.0678952397306,10.128493273062,10.1420162580925,10.1525201411151,10.0926202268839,10.0864728829538,10.0179486744351,9.95827832500676,9.95557071405312
"MART",9.15699781423539,9.21160225481593,9.27010741730339,9.32015873621189,9.38028862556761,9.43392768674511,9.48869985766884,9.55353365730517,9.62058145583995,9.74463130816384,9.79151466114014,9.9704937949947,10.0358639723065,10.1449168547136,10.1938665787532,10.2770285418118,10.3380856695235,10.3963426553614,10.3604734959962,10.2523806865757,10.0989146801655,10.1309282436168,10.2182820568588,10.1623380980344,10.1639736286111,10.1862440852482,10.1056871931821,10.2074256838824,10.1590536418896,10.2706358655182,10.1881316920228,10.0763640610164,10.2014605850779,10.0722069246306,10.1845234772459,10.2547307414764,10.0817764329741,10.0897234874769,10.0981204760794,10.190878060131,10.1734507205647,10.1168957560273,10.1951385729998,10.1741970192768,10.186577754149,10.1927515159272,10.1304722018899,10.1203554771784,10.0498254334333,9.98644872520361,9.98317911045506
"MAWS",8.3404103447559,8.38984941002507,8.44050132430875,8.48797525514687,8.5497187906279,8.60315262220473,8.65555841768128,8.7202061999018,8.78753525224623,8.91294209265025,8.96267402974978,9.13474807646172,9.19935608159541,9.30760085128139,9.40020393741729,9.52444627717415,9.63365366916787,9.73354332581741,9.73830927349455,9.6713044119646,9.57047101476774,9.64344332424561,9.76968432914769,9.75958462429747,9.80543005208098,9.88500868572768,9.86146378584702,10.0208461012607,10.0264776523824,10.1894074228557,10.1647271410649,10.1057785331834,10.2843834538117,10.2072148366258,10.3730688638545,10.4969935272289,10.377252757098,10.4385098697516,10.5015410468097,10.6525105514099,10.6858003581748,10.6278288652766,10.6954320486863,10.6724727063455,10.687643330502,10.7005326684177,10.6369714671659,10.6326094286984,10.5600790367107,10.495458795836,10.4963129542111
"MBIS",7.57719046967208,7.63766484254242,7.69475257506925,7.75152384544664,7.80832316775605,7.86361008247382,7.92137545994807,7.98917526098648,8.05967528433822,8.18889721369126,8.24171978330664,8.42004489382772,8.4847699710509,8.60219463468029,8.69118770511392,8.81601607919701,8.92781170589168,9.03330616315219,9.04646363855134,8.9916734867135,8.89360294300893,8.97273402718965,9.11209540428078,9.10817111565242,9.1686939985884,9.25141522882295,9.23613015439208,9.39731866940815,9.41340687637177,9.58679712266549,9.56063798474247,9.51718609930308,9.69445838540363,9.62612001956244,9.79718772940826,9.92705428793442,9.8154771819905,9.88809435754909,9.9576158974978,10.11691871777,10.1525520918784,10.0992259337473,10.1817396628625,10.1599231072994,10.1822956011581,10.1945167504869,10.139638853494,10.1360320760674,10.072065908489,10.0107783152419,10.0119951403489
"MCDO",0.809809727492208,0.867819182423852,0.922197235653474,0.974544895405984,1.02819223957135,1.08304889157146,1.13504029881271,1.20074961320275,1.26431402444183,1.38045442099575,1.42879674087177,1.60371103297591,1.66573259141432,1.77515795007023,1.86408883244185,1.98343689116084,2.08826791017291,2.18668269296196,2.18983257392017,2.12705840732843,2.02121995458327,2.09273748241908,2.22094959755626,2.20289593060362,2.24558248884088,2.33238372524256,2.31472583901253,2.47367743207567,2.48233297074761,2.65011910706364,2.62477514339649,2.5688633508007,2.74270229613685,2.66299868408148,2.82887713939113,2.95412725574018,2.83328664232111,2.89788175322078,2.96019277046563,3.10389713239357,3.07881693197909,3.01749584696337,3.09600714613132,3.07439700448489,3.08029926017167,3.08698876029825,3.01890620411697,3.01202925423731,2.94160473752202,2.87807639520171,2.87555908160816
"MEHO",-0.338909551591873,-0.291205363955371,-0.232531587710789,-0.176451392480844,-0.117892244545975,-0.0666163242915343,-0.0167689770356324,0.0461681647601696,0.110161597113071,0.232440789455374,0.281462101970442,0.452690240607236,0.514728028698189,0.629118286481422,0.715977478317423,0.789446777415633,0.838825074361994,0.881653923716819,0.830280085426545,0.7053952480111,0.545569515623673,0.566953092776424,0.637864447853792,0.567308231873145,0.561858363219301,0.582101189842039,0.503042585903967,0.600996730745952,0.549237748586177,0.652365495232574,0.575959898194471,0.467087598670897,0.58430811596699,0.449908994908299,0.559493651638104,0.629078843169031,0.449891339579418,0.458601353151728,0.45881933121526,0.554149403521615,0.531754868131376,0.470571099118981,0.548847987000626,0.528180935175211,0.54177673586808,0.552860272000526,0.484851305600558,0.481873352741114,0.409647529939675,0.342945310780556,0.345178358120918
"MERR",3.88313179543774,3.93805110805279,3.99193502474997,4.04359192179107,4.10392527278587,4.15877658613842,4.21074762390496,4.2744742915334,4.34131098786031,4.46220577096558,4.50289575941689,4.67821723354838,4.74495383935466,4.85553111688457,4.94462391093565,5.07020050008464,5.17491298735648,5.27312310656319,5.2778609135932,5.21047871062378,5.1076147748136,5.18057551441207,5.31318901986385,5.29785954481883,5.34264052640342,5.41860779164035,5.39264148793847,5.5510813653308,5.56221726055419,5.72360841420618,5.69919746143946,5.63880359387906,5.81686951394296,5.74341155914449,5.90821677337244,6.03702092197426,5.91576107365368,5.98302849564962,6.04379754747806,6.19054981523624,6.17043493717712,6.11355888806307,6.1937502699003,6.17582260653937,6.18964876933111,6.1991172347027,6.14000643269707,6.1288540954228,6.05865854187476,5.99239577589552,5.99610435669195
"MGLE",5.13182130849591,5.19071456279281,5.24235896639844,5.29084115002238,5.34359176110156,5.39876537770911,5.45067913314255,5.51467783690021,5.58395494821129,5.70712992599575,5.75689897643129,5.92806854219205,5.99376572687115,6.1063987538449,6.19470297431276,6.31596174162493,6.42606989281212,6.52752227513367,6.53022426591863,6.46379707184832,6.35925643997369,6.44432774381125,6.57390856787109,6.55826491935228,6.6134419217679,6.69477592357818,6.66960105988554,6.82850759970054,6.83298078917212,6.99342230239587,6.96883068762821,6.9135704960499,7.08392666516535,7.01095087060837,7.17498801077156,7.3047097317627,7.18405863044605,7.24629048359427,7.31192751936542,7.46178440244508,7.4379012389178,7.37856391862902,7.45590775247826,7.43985079733139,7.44863347463455,7.45969932696615,7.40103960195673,7.3923567765465,7.32634438561579,7.2651484277022,7.26317283350025
"MIDG",7.82192268471686,7.87102689846931,7.92745195962958,7.98055987891776,8.03695905971531,8.09551436998984,8.15170295008105,8.22107213385717,8.28587506132068,8.41530562455389,8.46883657407595,8.64794364438798,8.72586693337333,8.84057471611045,8.93557051448706,9.06344239227846,9.17487082567444,9.28288912320206,9.29016095210234,9.23191139825883,9.06030492573951,9.072611784962,9.14031437337046,9.06542671802523,9.05458937760477,9.06923229680095,8.98317232076092,9.07674850998025,9.01630024775975,9.11404164754366,9.01877133719679,8.88994586639867,8.99617610383439,8.85229896888806,8.94918925038172,9.01872629798922,8.82802561648854,8.83030895263499,8.82894845322459,8.91116129849056,8.88055695937652,8.8238806789666,8.9065576719639,8.88512157593721,8.89833028791191,8.91026996647236,8.84991319586433,8.84339959872527,8.77967635060967,8.7144708270216,8.71702917951995
"MIZU",4.17393316390183,4.23496790569826,4.29812660872994,4.35865774509404,4.4188412560679,4.47712306016935,4.53330575890799,4.60381322838626,4.67606462688951,4.80279122417853,4.85558891365373,5.03726225987446,5.18674569596962,5.23773622294645,5.26590297632178,5.3977737156218,5.73606339202654,6.00039565389312,6.16718440208815,6.06869946027843,5.96820596830761,5.89729717564886,6.0115699658073,5.94055944732077,5.94749398664143,6.06669292604096,6.08046586993229,6.21039378880638,6.25619925336081,6.49953095610521,6.47110490140473,6.41594686209203,6.64030183600612,6.61483164974966,6.9089566591872,6.98316477090363,6.81584572280441,6.82820425128921,6.837508502409,6.93482793580068,6.91622945089361,6.85977693737603,6.94478633171774,6.93194676398004,6.95356096375653,6.96709031732359,6.90789415972272,6.90509220998805,6.84156023854087,6.78417476524976,6.78456337960635
"MRII",5.20779252765672,5.26539829097153,5.3197682023769,5.37469765167612,5.43064689794107,5.48201852898332,5.53263004245866,5.59636641471143,5.66599907978732,5.79628936376127,5.84372817565262,6.01921406884535,6.08962498922412,6.2038416776552,6.29606893674715,6.41992171573985,6.53021195394771,6.63810161877011,6.6429522327275,6.56939280162553,6.46590939388895,6.53936900442776,6.67067054524553,6.65870865208769,6.71051191170969,6.7910053380999,6.77692282370218,6.91762854100788,6.90769859418035,7.04125447035495,6.9975877544862,6.92565146655321,7.08555972011787,6.99261686430854,7.13588039589055,7.24835686086313,7.10116642151938,7.14706826366117,7.18410814307251,7.31588852858523,7.29293157538454,7.2332364604811,7.31499710665991,7.29664259653811,7.30827717913957,7.31995203747705,7.2560082520391,7.25162920400603,7.18543842790534,7.12008061160851,7.12493137814169
